channelId,channelUrl,channelTitle,country,videos,views,suggest,examples,rules,note
UC1M670Nd9dZruC58JtdV65A,https://www.youtube.com/channel/UC1M670Nd9dZruC58JtdV65A,"Laud community 러드 커뮤니티",KR,1,1178,"community:1","Live!!🔥온전하신 주 _ 러드 오리지널 _ 러드 커뮤니티 in 캠프 코리아 25",,
UCZgk-EXaS_AssqnTWQGMrSQ,https://www.youtube.com/channel/UCZgk-EXaS_AssqnTWQGMrSQ,"팩만이",KR,1,1178,"politics:1","이준석의 망상정치  #매불쇼 #최욱 #조국 #겸공 #김어준 #김건희 #전한길 #트럼프",,
UC1WVP6WPY0U_yXeV9-ZAA-Q,https://www.youtube.com/channel/UC1WVP6WPY0U_yXeV9-ZAA-Q,"두더지의 공간",,1,1166,"senior:1","🚰 하루 물 루틴 — 시니어 건강 지키는 6~8컵 습관 #건강습관 #지식 #건강한중년 #물마시기 #시니어건강 #탈수예방 #노인건강 #변비예방 ",,
UCbEZjgGVvBVNx-qekjXau_w,https://www.youtube.com/channel/UCbEZjgGVvBVNx-qekjXau_w,"토토홈즈",KR,1,1159,"sports:1","토토분석 스포츠분석 프로토분석 9월23일 J리그 일본축구 축구분석 축구승무패",,
UCopVmvkQU0N4xjFPp94VFmA,https://www.youtube.com/channel/UCopVmvkQU0N4xjFPp94VFmA,"pure light1234",,1,1154,"review:1","주름 기미 잡티개선 올인원 화장품 추천#화장품리뷰#기미잡티#잡티제거#주름고민#주름제거#팔자주름#눈가주름#주름크림#잡티크림#노화개선#기능성화장품#",,
UC9ATHOR4jpq-dM-ef_lW35Q,https://www.youtube.com/channel/UC9ATHOR4jpq-dM-ef_lW35Q,"NEMO D",,1,1151,"entertainment:1","은밀한연예 커튼콜_대학로연극 (20250329)",,
UCCqFa9y9UNVTHY0G1U7ll1Q,https://www.youtube.com/channel/UCCqFa9y9UNVTHY0G1U7ll1Q,"사연 미디어",KR,1,1131,"senior:1","장례식장에서 밝혀진 남편의 숨겨진 딸 #시니어사연",,
UCtWpKQZXpWSCZo4pN4U2keg,https://www.youtube.com/channel/UCtWpKQZXpWSCZo4pN4U2keg,"재니튜브",KR,1,1127,"ai:1","#shorts 지나가던 사람들이 다 쳐다봄 #게임 #펌프초고수 #piu #arcade #펌프 #games #펌프잇업 #프리마마테리아 #s21 #",,
UCGfd4wETuqNzvj_kCQQutSg,https://www.youtube.com/channel/UCGfd4wETuqNzvj_kCQQutSg,"트로트시대",KR,1,1123,"community:1","사법부 독립은 공정한 재판에서 시작 #뉴스 #정치이슈 #외교 #이재명대통령 #이슈 #김정은 #트럼프",,
UCBQ04pkCI2-O-3rIawL1Dyg,https://www.youtube.com/channel/UCBQ04pkCI2-O-3rIawL1Dyg,"BJ조대표",KR,1,1120,"sports:1","9월 21일 토토 프로토111회차 해축 해외축구 스포츠분석 리그앙 에레디비지 축구 농구 배구 야구 해외축구  j리그 일축 국축 MLB 프리미어리",,
UCXyGjPJYtSGrKfbgs8Z5gIg,https://www.youtube.com/channel/UCXyGjPJYtSGrKfbgs8Z5gIg,"오늘뭐사지",KR,1,1093,"review:1","[쇼츠리뷰] 집에서 뱃살 태우는🔥 메라치 AB코어",,
UCK5rTw-eUm1O4w632d3C40A,https://www.youtube.com/channel/UCK5rTw-eUm1O4w632d3C40A,"리뷰판사 - 이거 진짜 맛있을까?",KR,1,1087,"review:1","파파존스 브라우니 - 이거 진짜 맛있을까? #솔직리뷰",,
UCHhtRT2BHQvgIuxpuKiSLkw,https://www.youtube.com/channel/UCHhtRT2BHQvgIuxpuKiSLkw,"시니어시니어!",KR,1,1080,"senior:1","시니어를 위한 가을철 탈모예방건강가이드  #시니어 #이슈 #건강한중년",,
UCWcPv8dr6ZtsT9tfw7__3MA,https://www.youtube.com/channel/UCWcPv8dr6ZtsT9tfw7__3MA,"상품리뷰",KR,1,1072,"review:1","머리땋기 스타일링 기계 2단 #미용 #머리땋기 #리뷰 #추천",,
UC03xzH3gWs4VkblGw-7U4eg,https://www.youtube.com/channel/UC03xzH3gWs4VkblGw-7U4eg,"우리들의블루스",KR,1,1050,"entertainment:1","엄마가 사무칠때 ""꼭""보세요  #시니어 #시니어TV #시니어콘텐츠 #시니어드라마 #시니어오디오북 #오디오북 #영감을주는이야기",,
UChtnAQp0poJcT9Ap1bJOmkA,https://www.youtube.com/channel/UChtnAQp0poJcT9Ap1bJOmkA,"야구정리당",KR,1,1049,"official:1","오피셜 한화이글스 내부상황2",,
UCeoCmEOb7eST82Q7OE8U26A,https://www.youtube.com/channel/UCeoCmEOb7eST82Q7OE8U26A,"HEB방송",KR,1,1046,"politics:1","쓰레기 같은 정치공작 감행 이게 나라입니까? #장동혁",,
UCAaLTDuFL4dGMBkvsNwAtow,https://www.youtube.com/channel/UCAaLTDuFL4dGMBkvsNwAtow,"ellie",KR,1,1028,"entertainment:1","🎵숙녀에게 🎤 lipsync ai 커버 트로트 발라드 #숙녀에게 #변진섭 #최유리 #cover #7080 #80s #서울가요제",,
UCTHCOPwqNfZ0uiKOvFyhGwg,https://www.youtube.com/channel/UCTHCOPwqNfZ0uiKOvFyhGwg,"연합뉴스TV",KR,1,1025,"politics:1","한학자, 최후진술서 ""정치에 관심이 없고 정치 몰라"" / 연합뉴스TV (YonhapnewsTV)",,
UC8mDyKllnk9XAzNooUUjDdA,https://www.youtube.com/channel/UC8mDyKllnk9XAzNooUUjDdA,"AITEAMSPORTS",,2,1023,"sports:2","서울 2025년 스포츠 경기가 시작됩니다.  #스포츠#세계선수권 #여자배구#여자육상#육상#농구#축구#수영#단거리#장거리#미녀#예술  🥇 / 서울 2025년 스포츠 경기가 시작됩니다.  #스포츠#세계선수권 #여자배구#여자육상#육상#농구#축구#수영#단거리#장거리#미녀#예술  🥇",,
UC_-bOeU3H3j23sKZxoXxiRg,https://www.youtube.com/channel/UC_-bOeU3H3j23sKZxoXxiRg,"이야기공감마당",KR,1,998,"senior:1","피아노때문에 엄마를 버린 내 아이 #실제사연 #실화 #시니어유튜브  #시니어 #사연",,
UCvuxcnbmPDlujHi8exzrzFQ,https://www.youtube.com/channel/UCvuxcnbmPDlujHi8exzrzFQ,"토박이 - 스포츠 토토 전문 채널",,1,998,"sports:1","스포츠토토. 프로토승부식112회. 월요일 배팅은?",,
UCqXFAcHtkbwnNWpGLL_S_0Q,https://www.youtube.com/channel/UCqXFAcHtkbwnNWpGLL_S_0Q,"유쵸",KR,1,985,"sports:1","2025 KBO 오피셜 컬렉션 카드 플러스 + 올스타 카드 포토카드깡 포카 #야구카드 #kbo #ssg랜더스 #세븐일레븐",,
UC-WJxhtBcRKgpuyl5HEqPjg,https://www.youtube.com/channel/UC-WJxhtBcRKgpuyl5HEqPjg,"토토엉클",KR,1,970,"sports:1","토토분석 스포츠분석 프로토분석 2025년 9월22일 월요일 국내야구 KBO 해외축구 세리에A EFL 챔스 주요경기분석",,
UCPPSpRZpF6C6O_D8VOiWFFw,https://www.youtube.com/channel/UCPPSpRZpF6C6O_D8VOiWFFw,"Chodun",,1,969,"community:1","커뮤니티하면서 돈버는 방법 #유머",,
UCZcajoQ7MRSMSuGikt3G_JA,https://www.youtube.com/channel/UCZcajoQ7MRSMSuGikt3G_JA,"다시 봄 시니어의 시간",KR,1,956,"senior:1","비타민제 많이 먹을수록 건강해질까요  #추천 #올바른정보 #시니어건강 #건강정보",,
UCgb7FXENB_ym3APJFlY3dsw,https://www.youtube.com/channel/UCgb7FXENB_ym3APJFlY3dsw,"래리AI",KR,1,933,"ai:1","Robinhood와 경쟁자들 - 네트워크 효과를 가진 투자 커뮤니티 플랫폼",,
UCxw_2YdIgi5ZBWR0fxXCSRw,https://www.youtube.com/channel/UCxw_2YdIgi5ZBWR0fxXCSRw,"커피타임",KR,1,933,"senior:1","아내가 팬티를 안 입고 집에 왔습니다. 시니어 사연/ 불륜  / 시니어 롱폼 / 이혼 / 오디오 북",,
UC-z1PiP48Ri-QJKlNKVDPwA,https://www.youtube.com/channel/UC-z1PiP48Ri-QJKlNKVDPwA,"성숙한 하루",KR,1,926,"senior:1","“손주 메시지 왜 안 열리지     #시니어유머#손주메시지#공감에피소드",,
UC4JuxDIdPCJOdsd6CxOprnQ,https://www.youtube.com/channel/UC4JuxDIdPCJOdsd6CxOprnQ,"빠른티비 야구",KR,1,923,"sports:1","#스포츠중계 #shorts #김하성 #mlb #atlanta 김하성, 1억 달러 FA 애틀랜타 초긴장!!",,
UC_2736Gc9pV2tfAAbjJR7zQ,https://www.youtube.com/channel/UC_2736Gc9pV2tfAAbjJR7zQ,"달빛이야기",KR,1,921,"senior:1","시니어 김경일 심리학 60대 70대 2편 #심리학 #나이 #행복 #노년 #성장 #나이두려움 #긍정심리 #김경일 #자기계발 #한국사회",,
UC6imHUr2igi8CR8WGe6_zkg,https://www.youtube.com/channel/UC6imHUr2igi8CR8WGe6_zkg,"노랫말4me",,1,917,"official:1","[LIVE] Official髭男dism(오피셜히게단디즘) - らしさ 나 다움 ライブ (Full HD 가사번역) summer sonic 2025",,
UCZNCRQ_D36eK3rERf5OG22A,https://www.youtube.com/channel/UCZNCRQ_D36eK3rERf5OG22A,"잡학다식",KR,1,915,"game:1","출시 임박!10월 놓히면 안되는 서브컬쳐 게임들 찾아봤습니다!",,
UCm8DkLMs1ej8vHDDFgl5k0Q,https://www.youtube.com/channel/UCm8DkLMs1ej8vHDDFgl5k0Q,"시니어 잡학사전",KR,1,915,"senior:1","[영양 14] 간 건강을 지켜주는 음식 TOP 3 #시니어피부관리 #60대피부관리 #시니어건강",,
UCn7mGlIkUfM1LzqDcCrtmdQ,https://www.youtube.com/channel/UCn7mGlIkUfM1LzqDcCrtmdQ,"빵규 BBanggyu",,1,911,"review:1","양말을 잘만들면 신발도 잘만들까? CEP 러닝화 리뷰",,
UCI9yvQxhE22GxGTcrO0yeHg,https://www.youtube.com/channel/UCI9yvQxhE22GxGTcrO0yeHg,"시니어본색",KR,1,910,"senior:1","시니어 필수 이거, 놓치면 매달 눈물!  #시니어복지 #기초연금 #정부지원 #노후준비 #연금혜택 #65세이상 #행복한노후",,
UC18GJEv3JCs68LCo7Ul6LlA,https://www.youtube.com/channel/UC18GJEv3JCs68LCo7Ul6LlA,"국회톡톡",KR,1,907,"politics:1","조희대 청문회 의결…추미애 vs 나경원, 국회 또 난장판 #정치뉴스 #조희대 #청문회",,
UCh8LfWAR-irioofKVUQUZ7w,https://www.youtube.com/channel/UCh8LfWAR-irioofKVUQUZ7w,"건강아 돌아와 ",KR,1,897,"senior:1","중년·시니어 비행 여행 필수 정보, 거의 알려지지 않은 8가지 특별 혜택 나만 모르면 손해! l시니어여행ㅣ노후여행ㅣ중년여행ㅣ해외여행ㅣ",,
UClfvbkIvHIU_oHPfX2D8Ang,https://www.youtube.com/channel/UClfvbkIvHIU_oHPfX2D8Ang,"경인일보",KR,1,877,"politics:1","""정치개혁 특위 통해 국민의힘을 정치 주변으로 몰아내야""",,
UCQ0t0i90HVM_nZRfaG55fDA,https://www.youtube.com/channel/UCQ0t0i90HVM_nZRfaG55fDA,"영시야",KR,1,867,"senior:1","군 문화 패션쇼 한국시니어 모델협회 나나영회장 외 10 계룡대 군문화축제",,
UCQSr6Cv-CD6vybNuKOceSPw,https://www.youtube.com/channel/UCQSr6Cv-CD6vybNuKOceSPw,"SBC NEWS KOREA",KR,1,859,"community:1","“커뮤니티 끊으시라”…이준석, 李대통령 ‘여적여 발언’ 직격한 이유",,
UCg7e0Cbce19PXLYQgjV8dpA,https://www.youtube.com/channel/UCg7e0Cbce19PXLYQgjV8dpA,"AI드라마",KR,1,857,"senior:1","[단편] 시니어사연, 70세 엄마의 고백: ‘나는 아파도 아프면 안 되는 사람이야’",,
UCQKePJbGq_BFyOF4MqagqfQ,https://www.youtube.com/channel/UCQKePJbGq_BFyOF4MqagqfQ,"Gunpla Lab[건프라 연구소]",KR,1,843,"review:1","“홀로그램인가” 에다스 발키리 전기코팅 ver. 리뷰",,
UCD8JyVuJ6Dtr9BQp16bbzjQ,https://www.youtube.com/channel/UCD8JyVuJ6Dtr9BQp16bbzjQ,"인생백과사전",KR,1,836,"senior:1","시니어 황금빛 런웨이",,
UCpNCk8puBWT354x8oXzMRXg,https://www.youtube.com/channel/UCpNCk8puBWT354x8oXzMRXg,"소모임",,1,827,"entertainment:1","천만배우께서 이런 누추한 곳에....(ft.연예림)",,
UCOO4X5buPN_YJpQ1VaRlSJw,https://www.youtube.com/channel/UCOO4X5buPN_YJpQ1VaRlSJw,"뉴스속",US,1,805,"community:1","“재판으로 이재명을 끝내겠다? 과연 그것이 정치일까? #장동혁 #이재명재판 #정치보복 #민주주의위기 #국민의힘#진보비판 #뉴스쇼츠 #시사이슈 #",,
UCg8B79bavhMozJfE4XDmhGw,https://www.youtube.com/channel/UCg8B79bavhMozJfE4XDmhGw,"건강고도리(웰빙전도사)",KR,1,763,"senior:1","다이소 2천원 짜리 하나 없어서 13만원 벌금 폭탄?! | 시니어 운전자 필수템 7가지 (목숨 지갑 동시 사수!)",,
UCdfiDIjV5Vi20m_ypf4nYpQ,https://www.youtube.com/channel/UCdfiDIjV5Vi20m_ypf4nYpQ,"성율",,1,761,"community:1","커뮤니티 봐주세염!#추천추천추천추천추천추천추천추천추천추천 #로블록스 #로블계 #눌러주세용 #좋아요댓글",,
UCgxqQveHlyKIqu2wDHMuAbg,https://www.youtube.com/channel/UCgxqQveHlyKIqu2wDHMuAbg,"아파트설명서TV",KR,1,750,"community:1","청담르엘 내부·초대형 커뮤니티·인프라 완벽 파헤치기(서울에서 가장 똘똘한 한채를 찾는다면)",,
UC7qwL-YIlL5Z1pV8rafT52w,https://www.youtube.com/channel/UC7qwL-YIlL5Z1pV8rafT52w,"영상만드는남자VM 수상레져채널",KR,1,749,"review:1","✨️2026 로닉스RXT 리뷰영상 #신형정 #웨이크보드 #국가대표",,
UCxAUsPVMaCYbIbipyg-1tXQ,https://www.youtube.com/channel/UCxAUsPVMaCYbIbipyg-1tXQ,"캡틴 무료스포츠 분석",KR,1,747,"sports:1","스포츠토토VIP⭐9월21일(일)⭐야구분석/NPB일본야구/KBO프로야구[승무패/핸디캡/언더오버][목차확인][무료조합][가장 빠르고 정확한 토토분석",,
UCkKOvpgfJU6lU0Q3V1ZADvw,https://www.youtube.com/channel/UCkKOvpgfJU6lU0Q3V1ZADvw," 딩초(임시 계정)",,1,738,"community:1","귀신캐의 이름은 인유아로 결정!(커뮤니티에 투표 올렸으니 투표 해주세요!)",,
UC_yS3ak-S143UVysRGtsO1Q,https://www.youtube.com/channel/UC_yS3ak-S143UVysRGtsO1Q,"GS326",GB,1,700,"sports:1","[MLB]  애틀랜타 VS  워싱턴 중계 #스포츠분석#스포츠중계#엠엘비",,
UC4jUvJcfYLguV7j9G0CRDHg,https://www.youtube.com/channel/UC4jUvJcfYLguV7j9G0CRDHg,"돼릉선수촌",,1,663,"official:1","대한축구협회, 황의조 중징계 오피셜",,
UCHlSeJxRIXZWMARC2oMwmcQ,https://www.youtube.com/channel/UCHlSeJxRIXZWMARC2oMwmcQ,"KBS 교양",KR,1,652,"ai:1","AI 주권 확보의 열쇠, 공공 AI [이슈 픽 쌤과 함께] | KBS 250921 방송",,
UC3rulXVO48ZN6VR0flEn3NQ,https://www.youtube.com/channel/UC3rulXVO48ZN6VR0flEn3NQ,"캠핑 즐기는 남자 캠퍼조이",,1,650,"review:1","여름, 초가을 침낭 / 반고 맨티스 플래닛, JR기어 프리즘 60 리뷰",,
UCa92PMIle_Ij1johCnF5pCg,https://www.youtube.com/channel/UCa92PMIle_Ij1johCnF5pCg,"대원지프랜드(RV.SUV차량 튜닝의 모든것!)",,1,639,"game:1","타스만사이드스텝 스포츠롤바 슬라이딩베드 롤스크린 스피드커버 트렁크몰딩 하드탑 픽업트럭 하프탑 외장튜닝 대원지프랜드 T.1588-1141 www.",,
UC-K3af95OgarF-YLbMeit3A,https://www.youtube.com/channel/UC-K3af95OgarF-YLbMeit3A,"중년산책",KR,1,638,"senior:1","맞습니다 #좋은글귀#인생조언#인간관계#마음힐링#명언모음#시니어 사연#시니어 롱폼#시니어 건강#삶의지혜#좋은글 정원 #행복명언#시니어#힐링글귀#사",,
UC3XP289tvGByGbrPCIKlA0w,https://www.youtube.com/channel/UC3XP289tvGByGbrPCIKlA0w,"최포리",KR,1,638,"sports:1","SCC 2025 KBO 리그 오피셜 컬렉션 카드 플러스 개봉기",,
UCRsvy5MjmCxNbGNGLOUzUWA,https://www.youtube.com/channel/UCRsvy5MjmCxNbGNGLOUzUWA,"만수무강뉴스",KR,1,637,"community:1","대통령의 커뮤니티 중독, 국격 하락의 원인!",,
UCnJDlAaDrTJbATXRcbmQU5A,https://www.youtube.com/channel/UCnJDlAaDrTJbATXRcbmQU5A,"린시니어스쿨,   린 뉴스와  린 베스트셀러 ",,1,629,"senior:1","#린시니어스쿨 #복지 #국내 뉴스 5 #뉴스",,
UCKFWTqwEKYaR93n6_MKG6ew,https://www.youtube.com/channel/UCKFWTqwEKYaR93n6_MKG6ew,"황금구두 ",KR,1,580,"community:1","롯데캐슬드메르 51층커뮤니티시설 드메르풀장 드메르사우나 드메르헬스장 드메르까사부사노 라운지이요 호텔식커뮤니티시설 북항여객터미널앞 부산드메르",,
UCcY8cx5LgXI-tImKAXVCyYg,https://www.youtube.com/channel/UCcY8cx5LgXI-tImKAXVCyYg,"【시니어 연애】사랑은 나이를 초월한다",KR,1,570,"senior:1","【시니어 연애】“정원 깊숙이, 단둘이… 그녀의 한마디에 나는 더 이상 도망칠 수 없었다”【시니어의 밤】",,
UC5YM8Ln-4iMBR9ZEqcDN5kw,https://www.youtube.com/channel/UC5YM8Ln-4iMBR9ZEqcDN5kw,"제주MBC NEWS",KR,1,528,"politics:1","국민의힘 집회에 통일교.신천지 등 사이비 정치세력 얼마나 동원됐나?",,
UCjg3zlQZFLzofhJ-LZjNVjA,https://www.youtube.com/channel/UCjg3zlQZFLzofhJ-LZjNVjA,"이프로",KR,1,523,"community:1","화순적벽 이서 커뮤니티 센터 화순적벽문화축제 #화순적벽 #이서커뮤니티센터 #여행",,
UClAfLVQYZSLrMAQQ_SXPVZw,https://www.youtube.com/channel/UClAfLVQYZSLrMAQQ_SXPVZw,"오마이TV",KR,1,500,"politics:1","[생중계] 강득구 더불어민주당 의원. 정치 현안 관련 기자회견 (2025.09.22 오후)",,
UC6RU2YPKALy0iPps8k_I25g,https://www.youtube.com/channel/UC6RU2YPKALy0iPps8k_I25g,"푸른달TV",KR,1,465,"community:1","청담르엘 커뮤니티 안내",,
UC5_pJyLlU7GFD-VAl-bVjSw,https://www.youtube.com/channel/UC5_pJyLlU7GFD-VAl-bVjSw,"bj산타nc",KR,1,451,"sports:1","2025 09 22 23 스포츠분석주간 4.5배 적중 두산 역배승미마 한조합 수익극대화ㅅ통합방송 믈브 적중 ㅅㅅmlb kbo npb 조합 가입 ",,
UCcyXAY-P2vDbjOEB8ENiZ6g,https://www.youtube.com/channel/UCcyXAY-P2vDbjOEB8ENiZ6g,"전술",,1,434,"official:1","보정 오피셜) FC 26 이기고 있을 때 시간끌기",,
UC-BAHTjeysEpLYmWrZfR_0g,https://www.youtube.com/channel/UC-BAHTjeysEpLYmWrZfR_0g,"크립토트레이딩 [ Crypto-Trading ]",KR,2,431,"official:2","[오피셜트럼프 전망] 역대급 대형 호재 떴습니다! 7조 락업해제 발표! / [오피셜트럼프 전망] 정치 테마코인 충격 흐름, 오늘 발표가 판을 바꾼다!!",,
UCSAc4JyUanHFKPKLEjSrp_g,https://www.youtube.com/channel/UCSAc4JyUanHFKPKLEjSrp_g,"뵤리애",KR,1,420,"official:1","🖐️Official髭男dism(오피셜히게단디즘) - 宿命(숙명) #cover",,
UC_nzf2esfytFlA0Z2ht4LLA,https://www.youtube.com/channel/UC_nzf2esfytFlA0Z2ht4LLA,"농구연구소 B-LAB",KR,1,413,"ai:1","[초저부] 부산 모션스포츠 : 부산 더그릿 [제 4회 제천시 의림지배 챔피언십 유소년 농구대회] 2025/09/21",,
UC9nfF3PpYI57RPyKy57pM-g,https://www.youtube.com/channel/UC9nfF3PpYI57RPyKy57pM-g,"𝒓𝒐𝒐𝒎𝒊𝒏𝒈",,1,401,"official:1","#언오피셜 (#UNXL) 어느 세계의 끝에선 @250906 클럽프리버드",,
UCT24nW98eBi40llwnOBR3jQ,https://www.youtube.com/channel/UCT24nW98eBi40llwnOBR3jQ,"바람형 (BARAM TUBE)",KR,1,386,"official:1","오피셜트럼프 코인 저희 세력은...9월21일 #shorts #쇼츠 #코인",,
UCot-6yWrk8pLI6Z4TbiUQeQ,https://www.youtube.com/channel/UCot-6yWrk8pLI6Z4TbiUQeQ,"건강한습관",KR,1,370,"senior:1","의사가 아침으로 먹는 식단 공개 #건강 #건강정보 #시니어건강",,
UCa2ewNHheMOU9RS4aSSsvsQ,https://www.youtube.com/channel/UCa2ewNHheMOU9RS4aSSsvsQ,"Alice관찰둥이엘리스",,1,344,"community:1","화천 커뮤니티센터가 좋다 24년5월20",,
UC2WRhsG35sOS-TTJcPtQdRA,https://www.youtube.com/channel/UC2WRhsG35sOS-TTJcPtQdRA,"스바유",,1,312,"official:1","OFFICIAL HIGE DANDISM - らしさ Live  #ライブ #히게단 #officialhigedandism #jpop #official",,
UCBotDnfYVoj2ATMkyQYsD_w,https://www.youtube.com/channel/UCBotDnfYVoj2ATMkyQYsD_w,"OREO",,1,293,"community:1","자세한건 제 커뮤니티 한번만 봐주세요 한표 한표가 되게 소중해요 도와주세요 #leo #보이즈2플래닛 #보플2 #이리오 #LEO",,
UCb3r1vT32_uOPWZgM1POfcQ,https://www.youtube.com/channel/UCb3r1vT32_uOPWZgM1POfcQ,"황소코인TV",KR,1,292,"official:1","[오피셜트럼프 코인] 여기서 급등? 생각도 못한 자리들이죠? #오피셜트럼프분석 #오피셜트럼프전망",,
UCO4jaeJSAF7jepGX0ALeaMg,https://www.youtube.com/channel/UCO4jaeJSAF7jepGX0ALeaMg,"이방사TV",KR,1,285,"community:1","음성 자이 센트럴시티 아파트의 입주자 사전점검일! (초대형 커뮤니티 시설과 스카이라운지 카페까지 한방에 끝내기)",,
UCjJoOZ1_HjWdbjidIRO0Xbg,https://www.youtube.com/channel/UCjJoOZ1_HjWdbjidIRO0Xbg,"엘에이혜나 LA Hannah",US,1,275,"senior:1","라구나우즈 시니어타운 가장 많이 구매하는 두집 / 최신 가격 소개 / 편리한 주변 생활권 / 남가주, 오렌지 카운티 최대 시니어타운",,
UCFODuZ7uQSZh0orlPk7LR4A,https://www.youtube.com/channel/UCFODuZ7uQSZh0orlPk7LR4A,"Elin Kim",KR,1,267,"official:1","너만 행복하면 돼(오피셜 버전)  /  If You're Happy, I'm Fine(Official Ver)",,
UCN1gV8Nq5bWHdrpd5rsMp5g,https://www.youtube.com/channel/UCN1gV8Nq5bWHdrpd5rsMp5g,"하루한문장",,1,260,"community:1","오늘 주식 커뮤니티를 달군 휴비스와 진바이오텍, 뜨거운 관심 뒤 숨겨진 군중심리 분석",,
UC8H8emx8J4ONhS5bXH6LLoQ,https://www.youtube.com/channel/UC8H8emx8J4ONhS5bXH6LLoQ,"시니어 실드",KR,1,251,"senior:1","""시니어가 자녀에게 전하는 힘이 되는 한마디""#shorts",,
UCMayiTxXrlXym5TyfbdoH9A,https://www.youtube.com/channel/UCMayiTxXrlXym5TyfbdoH9A,"페르엘 ",,1,244,"community:1","캡쳐후에 커뮤니티에 올려주세요!",,
UCc3UAO_7oq88KOGpL_7CEsg,https://www.youtube.com/channel/UCc3UAO_7oq88KOGpL_7CEsg,"꽁위키",,1,243,"community:1","먹튀검증 커뮤니티 꽁위키 #꽁위키 #꽁머니 #먹튀검증 #먹튀검증 커뮤니티",,
UC88snbSyoeaz3yqO5QmLCdw,https://www.youtube.com/channel/UC88snbSyoeaz3yqO5QmLCdw,"ㅇㅇ",,10,222,"official:10","250919 UNXL(언오피셜) - Skydivin' + Copycat @살롱문보우 / 250919 UNXL(언오피셜) - Persona @살롱문보우 / 250919 UNXL(언오피셜) - 어느 세계의 끝에선 @살롱문보우",,
UClUcTt9svk6hGJW8hgLqv3Q,https://www.youtube.com/channel/UClUcTt9svk6hGJW8hgLqv3Q,"연예가박사",,1,206,"entertainment:1","초스피드 이혼한 연예님 top5",,
UCqUrD7cZC86zxLq1fFEdMwg,https://www.youtube.com/channel/UCqUrD7cZC86zxLq1fFEdMwg,"매머드코인",KR,1,200,"official:1","[오피셜트럼프 전망] 물려계신분! '여기' 주목해주세요! 오피셜트럼프 일정 나왔습니다.",,
UCCpwRuqUtnm-9W9Dz8wLviw,https://www.youtube.com/channel/UCCpwRuqUtnm-9W9Dz8wLviw,"사람 모으는 마케팅 두콩마케터",,1,163,"community:1","1인 1커뮤니티 시대! 카톡 오픈채팅방 #n잡 #커뮤니티 #모임",,
UCTFwUEVulMZwIw8A4-H6Ukg,https://www.youtube.com/channel/UCTFwUEVulMZwIw8A4-H6Ukg,"치달맨",,1,129,"official:1","[오피셜]우스만 뎀벨레, 2025 발롱도르 수상🏆 #shorts",,
UCy_t96DdrqTKS_A--OBub1Q,https://www.youtube.com/channel/UCy_t96DdrqTKS_A--OBub1Q,"코징어게임",KR,2,127,"official:2","오피셜트럼프 코인전망 ➡️트럼프재단 100억매집 ▶ '이날' 매도하세요 / 오피셜트럼프 전망➡️ 재단 물량 텁니다 ➡️2차급등후 폭락 예정",,
UC6Q57g0ck8_PwBJsIvG3Sjw,https://www.youtube.com/channel/UC6Q57g0ck8_PwBJsIvG3Sjw,"요햐봄yo",,1,122,"community:1","꿈크루 멤버 모집중 커뮤니티 확인!",,
UCYBD_VyoGfyv999m8g5Qi5Q,https://www.youtube.com/channel/UCYBD_VyoGfyv999m8g5Qi5Q,"공생유니버스",,1,121,"community:1","#월곡동 #입주민플리마켓 #우리동네행사 #아파트커뮤니티 #중고나눔 #주민소통 #마을행사 #이웃사랑 #환경보호 #자원순환 #나눔장터 #성북구 #월",,
UCasWx77Xmn_mZ5zmT70h3Dw,https://www.youtube.com/channel/UCasWx77Xmn_mZ5zmT70h3Dw,"김사랑작가TV2",,1,121,"politics:1","장동혁 당대표# 야당탄압 독재정치 규탄 대회#국민의힘#동대구역#2025.9.21",,
UCgQ398zY-C8Hyrf4Vq6yZYA,https://www.youtube.com/channel/UCgQ398zY-C8Hyrf4Vq6yZYA,"해보",KR,1,112,"official:1","[메이플랜드] '오피셜' 길드 만들었습니다! (길드 제작)",,
UCg1fjSZ7NvsGxc9fYPluAIA,https://www.youtube.com/channel/UCg1fjSZ7NvsGxc9fYPluAIA,"The AI Newsroom",KR,1,107,"entertainment:1","2025년 09월 17일 - 연예문화 뉴스",,
UCTX18OFOy1SApAUsIbt_YQA,https://www.youtube.com/channel/UCTX18OFOy1SApAUsIbt_YQA,"빛을 밝히는 교회 Light On Community",,1,106,"community:1","#라이트온처치 #라이트온커뮤니티 #빛을밝히는교회 #전부민목사",,
UC67y0yAO7P-As42nUnjAXSg,https://www.youtube.com/channel/UC67y0yAO7P-As42nUnjAXSg,"캐내네 뮤직",KR,1,99,"entertainment:1","네온이 불타는 거리~🌆 / 연예진-진이🎵",,
UCfjv5ccb0V00KOHnQNPDHFg,https://www.youtube.com/channel/UCfjv5ccb0V00KOHnQNPDHFg,"스타배수광",KR,1,96,"community:1","[실시간] LIVE 커뮤니티라운지 #Shorts #쇼츠 #세로방송",,
UCiSD57EB31MlRbMDKxbABtA,https://www.youtube.com/channel/UCiSD57EB31MlRbMDKxbABtA,"이선생의 KBO 리포트",KR,1,90,"sports:1","⚾️종합스포츠 분석⚾️ "" 이선생 "" 9월 21일 KBO 경기분석 #국내야구 #일본야구 #미국야구 #KBO #NPB #MLB",,
